Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes
RIBONUCLEOPROTEIN_COMPLEX	0.45723830770685264	3.536736612340238	0.0021119324181626186	0.09106073617892273	143	142	SF3B4;SERP1;MRPS28;RPP40;DHX15;HNRNPA2B1;SMG6;RRBP1;MRPS24;HNRNPL;SNRPD1;FAU;MRPL51;HNRNPH1;NOP10;ATXN2;SNRPB;SNRNP40;HNRNPU;DDX23;SNRPN;PTGES3;KRR1;NHP2;HNRNPF;RPL7A;DDX6;MRPS16;HNRNPA0;PSMA1;RPL9;BCAS2;MRPS15;SF1;SNRPD2;HNRNPC;NUFIP2;LSM4;EIF2S1;SNRPG;MRPL55;TEP1;SRP68;SF3B3;HNRNPK;SNW1;ZRSR2;HNRNPR;IVNS1ABP;MRPS18A;RPL13A;SLU7;U2AF1;RPL15;PDCD7;SNRNP70;MRPL41;SF3A3;PHF5A;GEMIN4;EPM2A;PRPF31;ZCRB1;POP1;RRP9;JAKMIP1;SNRNP48;SRP19;SNRPB2;SLBP;RBM14;POP7;HNRPDL;SF3B2;POP4;LSM6;PRPF18;SNRNP25;FXR1;TERT;EFTUD2;UTP20;TXNL4A;MRPS12;DHX8;API5;SRA1;SNRNP200;CWC22;MRPS10;RPS7;HNRNPA1;NOL6;FMR1;ZMAT5;SNRPC;MRPL12;SNRPD3;RPP38;SMNDC1;RPS11;APEX1;MRPL42;PRPF8;SNRPA1;RPS4X;DKC1;SNRPF;HNRNPH2;SRP14;RALY;RPL27;EMG1;MRPL52;RPL3L;NOC4L;PPIH;CDC40;MRPS18C;HNRNPM;MRPS22;SF3A1;MRPL10;MRPL23;SF3A2;RPP30;DDX25;U2AF2;SNRPA;NR0B1;MRPS11;MRPS21;TROVE2;UTP18;MRPS35;MRPL40;HNRNPUL1;PTBP1;TRIM21;SSB;MRPS36;MKRN3	SF3B4;SERP1;MRPS28;RPP40;DHX15;HNRNPA2B1;SMG6;RRBP1;MRPS24;HNRNPL;SNRPD1;FAU;MRPL51;HNRNPH1;NOP10;ATXN2;SNRPB;SNRNP40;HNRNPU;DDX23;SNRPN;PTGES3;KRR1;NHP2;HNRNPF;RPL7A;DDX6;MRPS16;HNRNPA0;PSMA1;RPL9;BCAS2;MRPS15;SF1;SNRPD2;HNRNPC;NUFIP2;LSM4;EIF2S1;SNRPG;MRPL55;TEP1;SRP68;SF3B3;HNRNPK;SNW1;ZRSR2;HNRNPR;IVNS1ABP;MRPS18A;RPL13A
KEGG_N_GLYCAN_BIOSYNTHESIS	0.4570361362596547	3.3976735474960558	0.013215859030837005	0.09106831424312997	46	45	DPM1;ALG8;DPAGT1;GANAB;DPM2;DPM3;ALG5;MGAT1;ALG12;ALG10B;RFT1;DAD1;STT3A;DDOST;RPN1;ALG3;STT3B;B4GALT3;ALG9;ALG6;MAN1A1;MGAT4A;B4GALT1;ALG1;ST6GAL1;B4GALT2;TUSC3;MGAT4B;FUT8;ALG2;MAN1B1;ALG14;ALG11;MAN1C1;ALG13;RPN2;MGAT3;MGAT5;MAN2A2;MAN1A2;MGAT5B;ALG10;DOLPP1;MAN2A1;MGAT2	DPM1;ALG8;DPAGT1;GANAB;DPM2;DPM3;ALG5;MGAT1;ALG12;ALG10B;RFT1;DAD1;STT3A;DDOST;RPN1;ALG3;STT3B;B4GALT3;ALG9;ALG6
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	0.5494114890133087	3.528925711332628	0.002074688796680498	0.09114390539053038	30	29	RAC1;PFN2;SOS2;SRGAP1;NCK2;CDC42;ABL2;CLASP1;PAK6;ROBO1;ENAH;SOS1;SRGAP2;PFN1;PAK1;SLIT2;ABL1;NCK1;SRGAP3;ROBO3;PAK2;CAP1;CAP2;PAK7;PAK4;ROBO2;GPC1;EVL;VASP	RAC1;PFN2;SOS2;SRGAP1;NCK2;CDC42;ABL2;CLASP1;PAK6;ROBO1;ENAH;SOS1;SRGAP2;PFN1;PAK1
PROTEIN_TRANSPORT	0.4166764431106106	3.519204742068641	0.0010845986984815619	0.09114463723202283	157	153	PEX10;RERE;TRPC4AP;LTBP2;KDELR2;FYB;TIMM17B;PTTG1IP;AP1G1;CD24;MYH9;PEX19;KIF13B;VCP;MCM3AP;TRAM1;KPNB1;AP3D1;HPS4;KPNA4;AKT1;CD74;BCL6;IPO5;KDELR1;PEX1;RANBP2;TOMM20;TIMM23;SSR1;STRADA;GSK3B;NUPL2;DERL2;LGTN;BARD1;SELS;MIPEP;PPP1R10;TOMM34;GGA1;ZFYVE9;KPNA1;APBA1;APPBP2;OPTN;PEX16;COG7;CEP57;CTSA;VPS45;TLK1;AP3S2;SSR2;CBLB;TRNT1;GLI3;PDIA3;SEC63;ARFIP1;F2;PEX12;AP1M2;PPT1;TNPO1;MFN2;PEX3;PEX14;AP3M1;FLNA;EIF5A;UHMK1;SEC62;ABCG1;FAF1;DUSP16;HOMER3;AGXT;ICMT;TIMM17A;TNFSF14;TIMM44;TGFB1;TRPS1;ATG4C;KPNA2;NLGN1;NUP214;NCKIPSD;ERP29;LRP1B;TPR;CALR;ATG4A;NLRP3;NLRP12;PEX6;KPNA3;NAGPA;CD3G;DERL1;RAB3GAP2;CEP290;ATG4D;XPO6;AP3B1;COG2;MYO6;NF1;MXI1;YWHAH;XPO7;TRAK1;ATG4B;CDC37;SEC23IP;ZFYVE16;RPGR;KLHL2;RPAIN;PEX26;NUP205;PPIH;STAP1;ANGPTL3;KPNA6;NFKBIE;LMAN2L;ZDHHC17;RTP3;GABARAP;MDFI;KPNA5;TOMM22;TRIP6;AIP;STRADB;SMAD3;TAP2;RTP4;ARCN1;PEX13;SCG5;CDH1;PEX7;BCL3;F2R;SNAPIN;TNF;NPM1;RPL11;TSPO;NFKBIL1	PEX10;RERE;TRPC4AP;LTBP2;KDELR2;FYB;TIMM17B;PTTG1IP;AP1G1;CD24;MYH9;PEX19;KIF13B;VCP;MCM3AP;TRAM1;KPNB1;AP3D1;HPS4;KPNA4;AKT1;CD74;BCL6;IPO5;KDELR1;PEX1;RANBP2;TOMM20;TIMM23;SSR1;STRADA;GSK3B;NUPL2;DERL2;LGTN;BARD1;SELS;MIPEP;PPP1R10
ELECTRON_CARRIER_ACTIVITY	0.4212382608308918	3.3911553342884666	0.007526881720430108	0.0911709719459806	78	77	AIFM1;UGDH;NOX4;IDH3B;TSTA3;NCF2;COX5A;CYB561;ALDH4A1;PHYH;TXNRD2;CYB5R3;ADH6;DHRS3;ETFDH;ETFB;QDPR;AKR7A2;NDUFS7;LOXL2;FDXR;COX11;NDUFS2;GSR;CYB5R2;ASPH;AOC2;DEGS1;ME1;AKR1B1;NDUFS1;NDUFS3;ADH1B;P4HA2;GLDC;ETFA;NQO1;MAOB;NCF1;POR;PHGDH;ADH5;RDH16;DLD;MTRR;HSD17B6;NDUFS8;CYCS;KMO;TXNDC2;HAAO;AKR7A3;NQO2;SRD5A1;CYB5R4;AKR1C4;NDUFS4;FDX1;HMOX2;CYBA;IDO1;SARDH;ME2;DMGDH;CYP1A2;CYP19A1;DHDH;NDUFA9;AKR1A1;ALDH2;TXNRD1;SDHD;FXN;NDUFA13;CYC1;ALDH1A2;GPX2	AIFM1;UGDH;NOX4;IDH3B;TSTA3;NCF2;COX5A;CYB561;ALDH4A1;PHYH;TXNRD2;CYB5R3;ADH6;DHRS3;ETFDH;ETFB;QDPR;AKR7A2;NDUFS7;LOXL2;FDXR;COX11;NDUFS2
ANTI_APOPTOSIS	0.3860252397254171	3.367543915658892	0.004362050163576881	0.09117240538922211	118	116	GLO1;ANXA5;BCL2A1;BECN1;TXNDC5;HBXIP;RTN4;YWHAZ;ARHGDIA;DDAH2;GPX1;TAX1BP1;TRIAP1;SON;DHCR24;BCL2L1;BNIP3;NAIP;BCL2L10;RTKN;CBX4;NOL3;IFI6;NME5;HMGB1;IER3;TNFRSF18;BNIP2;TNFRSF10D;DAD1;BCL2;TBX3;TPT1;CD28;NOTCH2;BRAF;MYO18A;MCL1;RELA;SOCS2;PRKCZ;SFRP1;CDKN2D;CRYAA;FAIM3;AKT1S1;BIRC3;PAX7;CFL1;SOCS3;NFKB1;TIAF1;BAG4;BNIP3L;AVEN;SNCA;BAG1;HSPA9;FOXO1;HSPA1B;API5;CRYAB;SPHK1;PROK2;HSP90B1;CD27;PSEN1;AATF;CIAPIN1;TNFAIP8;HDAC3;BNIP1;XIAP;IL2RB;TNFSF18;FAS;IL3;GDNF;SERPINB9;HRK;PRDX2;HDAC1;OPA1;ALOX12;HSPB1;ERC1;IL2;CDH13;PEA15;MPO;CD40LG;ANXA1;TNFRSF6B;BFAR;BAX;BRE;GCLC;CFLAR;RNF7;GSTP1;SEMA4D;SH3GLB1;CCL2;ANXA4;IL1A;HTATIP2;PIK3R2;BIRC6;BIRC5;SERPINB2;HIPK3;RASA1;TNF;NPM1;BCL2L2;IGF1R	GLO1;ANXA5;BCL2A1;BECN1;TXNDC5;HBXIP;RTN4;YWHAZ;ARHGDIA;DDAH2;GPX1;TAX1BP1;TRIAP1;SON;DHCR24;BCL2L1;BNIP3;NAIP;BCL2L10;RTKN;CBX4;NOL3;IFI6;NME5;HMGB1;IER3;TNFRSF18;BNIP2;TNFRSF10D;DAD1;BCL2;TBX3;TPT1;CD28
ORGANELLE_ORGANIZATION_AND_BIOGENESIS	0.35557861228500337	3.371369489412983	0.0	0.09122639286200358	473	461	AIFM1;PEX10;MAP3K11;EZR;KPTN;NAP1L1;DBN1;NOP14;RAC1;TIMM17B;TPPP;CCL3;GHRL;AP2S1;ANK3;MAP7;GPX1;ARHGDIB;SMG6;MYH9;MTA2;KIF5B;PEX19;LIMA1;KIF13B;ARPC5;CDC23;UBE2N;DTNBP1;TMED10;EPS15;SHROOM1;TMEM48;TUBGCP2;RNF19A;MAPRE1;MPV17;FBL;HPS4;NPLOC4;CKAP5;GOLGB1;PBRM1;CETN3;TERF2;ARF6;SUPT4H1;RHOA;ATG9A;PTGES3;HDAC8;SLC25A1;NHP2;KIFAP3;ACD;BCL2L1;PEX1;BNIP3;NBN;NUMA1;NCK2;UXT;TIMM23;CDC42;RND3;ARHGAP4;FGD6;MYH10;RACGAP1;MTSS1;TUBGCP6;EXOSC3;ACIN1;KIF1A;TINF2;CLASP1;RPS14;IFI6;INO80;TUBE1;SET;CENPJ;STX5;SMARCC2;PACSIN2;HDAC7;HMGB1;MIPEP;CHMP1A;ARAP3;STMN1;HSP90AA1;PAM;TOMM34;SIRT2;HDAC2;DFFA;NDUFS7;BCL2;SMARCC1;NASP;SLC25A15;SMARCE1;TEP1;WIPF1;RICTOR;PRC1;DMD;MRE11A;POLRMT;CDC42BPG;KIF3A;NAP1L2;ARAP1;BBC3;PRMT8;DEDD2;ARSB;PLEK2;APBA1;SASS6;DYNLL1;ALS2CL;SATB1;TAOK2;OPTN;RAN;NAP1L4;CRK;KIF4A;PAK1;NCAPH;DLG1;PEX16;RSF1;THY1;BAK1;MTERF;CRIPAK;TLK1;GOLGA5;CXCL12;MOAP1;BCAR1;BPTF;EHMT1;EXOSC7;HPS1;RHOT1;CNTROB;VIL1;KIF1B;TSC1;PYY;KRT19;GEMIN4;FLNB;TRNT1;SDAD1;MID1;WASF2;CDC42BPA;SORBS3;RCC1;ARFIP2;SMC1A;ARPC1A;MAP1S;AIFM2;RRP9;PLA2G1B;WASF1;CDKN2A;MAP3K12;FSCN2;CASP3;SAFB;NEFL;CHAF1A;SOD1;HDAC4;TP53;ADRA2A;REC8;TPD52L1;PEX12;CFL1;WHSC1L1;MSH2;AP1M2;CECR2;PPT1;DSTN;RBM14;HIRIP3;CREBBP;MYOZ1;POT1;CCDC88A;ABL1;WASL;APOE;TOP2A;MFN2;PLD2;PEX3;PEX14;CYTH2;RAC3;POP4;BBS4;ATP2C1;KATNB1;ANLN;EPB49;NEXN;DNAJB6;FLNA;BRCA2;CARM1;TAZ;TLK2;CETN1;VCX;MID1IP1;TERT;HMGA2;HDAC5;NOP56;BID;AGXT;MYH6;TIMM17A;WASF3;PRKG1;KRT9;CLN6;ERCC1;CHAF1B;LATS1;TYMP;ERCC4;ACTL6A;SRGN;TSSK6;TIMM44;KAT2A;PREX1;NPM2;TNP1;NDUFS5;CROCC;ACTA1;CLCN3;SUPT16H;NDUFS8;STAG3;PCLO;H1FNT;DST;CYCS;RPS6KA5;EXOSC2;SMARCA5;ATG4C;ASF1A;KRT3;TFB2M;KPNA2;TNNT2;NLGN1;CIDEA;FGD4;SMC3;HDAC10;PIF1;DOPEY2;NCK1;RHOF;NDE1;LRMP;FOXL2;FIS1;SSH2;MYH11;MRPL12;TNXB;ATG4A;COX18;GSN;PEX6;SNAP23;CDC42BPB;HIP1;NAGPA;NDC80;NUAK2;CDCA5;MAPT;KRT20;ATG4D;KLHL20;ARHGEF2;NF2;MYO7A;DES;HDAC6;COG2;TFAM;ESPL1;ZWINT;MAP1LC3A;HDAC3;KIF11;NEBL;MYL6;MYO6;BNIP1;PAFAH1B1;FSCN1;ABCD3;NF1;DKC1;FGD1;RHOJ;GHSR;STARD3;ARID1A;NDUFS4;SSH1;CENPH;TAF6L;RAD50;ABI2;DOPEY1;ATG4B;SIRT1;SYCP3;DNM1L;ELMO1;TESK2;TUBG1;HDAC1;CDC42EP2;SCIN;NDP;SEC23IP;HOOK3;CAPG;ARHGEF17;KIF25;PML;TTN;PRMT7;TTK;NUSAP1;DOCK2;MTX2;LASP1;DDX11;OPA1;MYO9B;MIS12;PDPK1;CEP250;LLGL1;CLASP2;RND1;MYH7;MYO1E;ZW10;PHB;PEX26;SFN;MAST1;NUBP1;CNN2;TUBGCP5;PPARGC1A;HUWE1;VPS4B;MSTO1;DFFB;AMOT;RBBP4;PMAIP1;SYNE1;YKT6;DIS3;APC;KIF23;HDAC11;DYNC1I1;RHOT2;FGD2;BAX;ROCK1;SYCP1;TERF2IP;KIF5C;DYNC2H1;ARHGAP10;NOLC1;TMSB4Y;CXCL1;SAC3D1;TOMM22;ATG9B;CDC42EP5;HELLS;CLN3;EIF2A;LIMK1;ARPC4;ARHGEF10L;SHROOM2;EVL;MYL6B;CLN5;SMARCD1;SUV39H2;SIRT5;MRAS;KIF2C;SPTA1;GAA;PEX13;SORBS1;MSH3;HMGA1;KISS1;FGD5;ANG;NDUFA13;RFC1;ABCA1;WBP2NL;NAP1L3;SIRT4;NSD1;SMC4;PEX7;MARK4;SPTBN4;RASA1;EZH2;SEPT5;ATXN7;SNAP29;TIMM50;PDS5B;MARK1;LRPPRC;KIF3B;KAT5;RAB22A;NPM1;CENPE;SLC25A4;TSPO;KIF5A	AIFM1;PEX10;MAP3K11;EZR;KPTN;NAP1L1;DBN1;NOP14;RAC1;TIMM17B;TPPP;CCL3;GHRL;AP2S1;ANK3;MAP7;GPX1;ARHGDIB;SMG6;MYH9;MTA2;KIF5B;PEX19;LIMA1;KIF13B;ARPC5;CDC23;UBE2N;DTNBP1;TMED10;EPS15;SHROOM1;TMEM48;TUBGCP2;RNF19A;MAPRE1;MPV17;FBL;HPS4;NPLOC4;CKAP5;GOLGB1;PBRM1;CETN3;TERF2;ARF6;SUPT4H1;RHOA;ATG9A;PTGES3;HDAC8;SLC25A1;NHP2;KIFAP3;ACD;BCL2L1;PEX1;BNIP3;NBN;NUMA1;NCK2;UXT;TIMM23;CDC42;RND3;ARHGAP4;FGD6;MYH10;RACGAP1;MTSS1;TUBGCP6;EXOSC3;ACIN1;KIF1A;TINF2;CLASP1;RPS14;IFI6;INO80;TUBE1;SET;CENPJ;STX5;SMARCC2;PACSIN2;HDAC7;HMGB1;MIPEP;CHMP1A;ARAP3;STMN1;HSP90AA1;PAM;TOMM34;SIRT2;HDAC2;DFFA;NDUFS7;BCL2;SMARCC1;NASP;SLC25A15;SMARCE1;TEP1;WIPF1;RICTOR;PRC1;DMD;MRE11A;POLRMT;CDC42BPG;KIF3A;NAP1L2;ARAP1;BBC3;PRMT8;DEDD2;ARSB;PLEK2;APBA1;SASS6;DYNLL1;ALS2CL;SATB1;TAOK2;OPTN;RAN;NAP1L4;CRK;KIF4A;PAK1;NCAPH;DLG1;PEX16;RSF1;THY1;BAK1;MTERF
PEPTIDYL_AMINO_ACID_MODIFICATION	0.44215690635213356	3.4262716932112274	0.007407407407407408	0.09122832737247062	63	58	TNK2;DPM1;P4HB;HCLS1;SMG1;ITGB2;MAP4K1;DPM2;AKT1;DPM3;GSK3B;STAT1;ABL2;PRMT5;MAGT1;ABI1;IL12A;PRMT8;TDGF1;STT3A;TPST1;RPN1;STT3B;TPST2;MAP3K12;F2;CREBBP;ABL1;IL31RA;IL20;UHMK1;IVL;SOCS1;TUSC3;IL22RA2;DPH3;TNKS;EP300;METAP2;NF2;CLCF1;IL3;STK4;PDF;ABI2;EGFR;KAT2B;PRMT7;METAP1;IL29;LYN;CD81;CD80;IL5;HIPK3;DYRK1A;F2R;ABI3	TNK2;DPM1;P4HB;HCLS1;SMG1;ITGB2;MAP4K1;DPM2;AKT1;DPM3;GSK3B;STAT1;ABL2;PRMT5;MAGT1;ABI1;IL12A;PRMT8;TDGF1;STT3A;TPST1
KEGG_PEROXISOME	0.4260812829501688	3.392239581328609	0.0064034151547491995	0.09125799808078018	78	76	PEX10;ECH1;IDH2;PEX19;PRDX1;IDH1;SOD2;CRAT;HACL1;PMVK;ACOT8;MPV17;PHYH;HMGCL;AMACR;PEX1;ACAA1;PEX11A;ACOX3;ACSL1;PEX16;PIPOX;PXMP4;PEX11G;GSTK1;SOD1;PEX12;NUDT12;PEX3;PEX14;SLC27A2;AGXT;PEX11B;ACSL6;PRDX5;FAR1;HAO2;SLC25A17;HSD17B4;PEX6;DECR2;MLYCD;DHRS4;PEX5;EHHADH;GNPAT;EPHX2;CROT;ABCD3;MVK;ABCD4;PXMP2;DDO;PAOX;CAT;HAO1;ACSL3;ACOX2;FAR2;MPV17L;PEX26;PECR;ABCD1;AGPS;NUDT19;ACSL4;SCP2;BAAT;ABCD2;DAO;PEX13;NOS2;XDH;PEX7;ACSL5;ACOX1	PEX10;ECH1;IDH2;PEX19;PRDX1;IDH1;SOD2;CRAT;HACL1;PMVK;ACOT8;MPV17;PHYH;HMGCL;AMACR;PEX1;ACAA1;PEX11A;ACOX3;ACSL1
DNA_INTEGRITY_CHECKPOINT	0.5553602891738798	3.4311694088407085	0.005257623554153523	0.09125991058346439	24	23	NAE1;CHEK2;ATR;TRIAP1;PCBP4;NBN;FOXN3;CHEK1;CCNA2;RINT1;CDC6;HUS1;GML;NEK11;RAD9A;ZAK;ATRIP;CDT1;TIPIN;PML;RAD1;BRSK1;RAD17	NAE1;CHEK2;ATR;TRIAP1;PCBP4;NBN
ENVELOPE	0.4453755036842138	3.432792451261069	0.002107481559536354	0.09129765355628404	169	166	ATP5E;ATP5B;ABCB7;TIMM17B;TIMM9;XPO1;NUP133;RTN4;IMMT;NDUFA2;ATP5O;SCRN1;SLC25A6;NDUFA6;TIMM8B;RANGAP1;LBR;NUP88;KPNB1;TMEM48;MPV17;NPC1;SNUPN;TIMM13;IPO5;SLC25A1;BNIP3;RANBP2;PARP1;TIMM23;NDUFAB1;HADHB;ATP5J;EPC1;VDAC3;BNIP2;TOMM34;UQCRC1;SLC25A11;ATP5G1;ND1;NDUFS7;NUP54;BCL2;SLC25A15;NUP50;NUP62;MATR3;SURF1;NDUFS2;IPO7;NUP98;KPNA1;PRICKLE1;SUMO1;PHB2;ATP5A1;MRPL19;PTGER3;POLA1;MCL1;CBX5;AAAS;UQCRB;RHOT1;OXA1L;SENP2;AIFM2;NDUFS1;RAE1;NDUFS3;NDUFB6;NEU4;UCP3;SDHA;ACN9;VDAC2;PPOX;RAB11FIP5;MFN2;TMPO;BNIP3L;NUTF2;BCS1L;EIF5A;MAOB;VDAC1;SP140;TRIM27;GATM;PMPCA;HSD3B2;TIMM17A;NUP160;TIMM10;RETSAT;ATP5G2;UQCRH;GUCY2F;HSD3B1;RAF1;NRM;NDUFS8;CYCS;CENPF;SREBF1;ATF6;NUP214;FAM156A;GLE1;TPR;SLC25A22;FIS1;ALAS2;COX18;KPNA3;ABCB6;PSEN1;OGDH;PSEN2;MYO6;NUP107;BNIP1;LEMD3;HCCS;XPO7;SLC25A3;COX15;NDUFS4;ABCB8;WTAP;ABCF2;NXT1;AGFG1;MTX2;OPA1;PHB;DHCR7;MRPL32;ATP5D;NARF;CASP7;MSTO1;NDUFA1;EMD;RHOT2;GUCY2D;ATP5G3;BAX;ATP5C1;TOMM22;NDUFA9;AIFM3;NDUFV1;COX6B2;HTRA2;SDHD;HTATIP2;LMNB1;NDUFA13;DDX19B;GNAZ;TIMM50;NNT;NUP153;ADAP2	ATP5E;ATP5B;ABCB7;TIMM17B;TIMM9;XPO1;NUP133;RTN4;IMMT;NDUFA2;ATP5O;SCRN1;SLC25A6;NDUFA6;TIMM8B;RANGAP1;LBR;NUP88;KPNB1;TMEM48;MPV17;NPC1;SNUPN;TIMM13;IPO5;SLC25A1;BNIP3;RANBP2;PARP1;TIMM23;NDUFAB1;HADHB;ATP5J;EPC1;VDAC3;BNIP2;TOMM34;UQCRC1;SLC25A11;ATP5G1;ND1;NDUFS7;NUP54;BCL2;SLC25A15;NUP50;NUP62;MATR3;SURF1;NDUFS2;IPO7;NUP98;KPNA1;PRICKLE1;SUMO1;PHB2
ORGANELLE_ENVELOPE	0.4453755036842138	3.432792451261069	0.002107481559536354	0.09129765355628404	169	166	ATP5E;ATP5B;ABCB7;TIMM17B;TIMM9;XPO1;NUP133;RTN4;IMMT;NDUFA2;ATP5O;SCRN1;SLC25A6;NDUFA6;TIMM8B;RANGAP1;LBR;NUP88;KPNB1;TMEM48;MPV17;NPC1;SNUPN;TIMM13;IPO5;SLC25A1;BNIP3;RANBP2;PARP1;TIMM23;NDUFAB1;HADHB;ATP5J;EPC1;VDAC3;BNIP2;TOMM34;UQCRC1;SLC25A11;ATP5G1;ND1;NDUFS7;NUP54;BCL2;SLC25A15;NUP50;NUP62;MATR3;SURF1;NDUFS2;IPO7;NUP98;KPNA1;PRICKLE1;SUMO1;PHB2;ATP5A1;MRPL19;PTGER3;POLA1;MCL1;CBX5;AAAS;UQCRB;RHOT1;OXA1L;SENP2;AIFM2;NDUFS1;RAE1;NDUFS3;NDUFB6;NEU4;UCP3;SDHA;ACN9;VDAC2;PPOX;RAB11FIP5;MFN2;TMPO;BNIP3L;NUTF2;BCS1L;EIF5A;MAOB;VDAC1;SP140;TRIM27;GATM;PMPCA;HSD3B2;TIMM17A;NUP160;TIMM10;RETSAT;ATP5G2;UQCRH;GUCY2F;HSD3B1;RAF1;NRM;NDUFS8;CYCS;CENPF;SREBF1;ATF6;NUP214;FAM156A;GLE1;TPR;SLC25A22;FIS1;ALAS2;COX18;KPNA3;ABCB6;PSEN1;OGDH;PSEN2;MYO6;NUP107;BNIP1;LEMD3;HCCS;XPO7;SLC25A3;COX15;NDUFS4;ABCB8;WTAP;ABCF2;NXT1;AGFG1;MTX2;OPA1;PHB;DHCR7;MRPL32;ATP5D;NARF;CASP7;MSTO1;NDUFA1;EMD;RHOT2;GUCY2D;ATP5G3;BAX;ATP5C1;TOMM22;NDUFA9;AIFM3;NDUFV1;COX6B2;HTRA2;SDHD;HTATIP2;LMNB1;NDUFA13;DDX19B;GNAZ;TIMM50;NNT;NUP153;ADAP2	ATP5E;ATP5B;ABCB7;TIMM17B;TIMM9;XPO1;NUP133;RTN4;IMMT;NDUFA2;ATP5O;SCRN1;SLC25A6;NDUFA6;TIMM8B;RANGAP1;LBR;NUP88;KPNB1;TMEM48;MPV17;NPC1;SNUPN;TIMM13;IPO5;SLC25A1;BNIP3;RANBP2;PARP1;TIMM23;NDUFAB1;HADHB;ATP5J;EPC1;VDAC3;BNIP2;TOMM34;UQCRC1;SLC25A11;ATP5G1;ND1;NDUFS7;NUP54;BCL2;SLC25A15;NUP50;NUP62;MATR3;SURF1;NDUFS2;IPO7;NUP98;KPNA1;PRICKLE1;SUMO1;PHB2
REACTOME_INTERFERON_SIGNALING	0.38605786936298847	3.3862960616507127	0.0	0.09133214775006679	159	152	IP6K2;NUP133;STAT2;NUP210;NUPL1;IFNGR1;EIF4G2;NUP43;NUP88;KPNB1;UBE2N;HLA-C;CAMK2B;KPNA4;CAMK2D;TYK2;RANBP2;NUPL2;IFNA1;STAT1;NUP37;EIF4E;EIF4E2;IFI6;PTPN2;RNASEL;UBE2E1;IRF2;POM121;IRF1;IRF6;HLA-B;NUP54;NUP155;UBE2L6;IFNGR2;NUP50;NUP62;OAS1;IFI27;IRF9;CD44;JAK1;IFIT1;HLA-DPA1;KPNA1;SUMO1;IFNA8;IFITM3;IFNA6;PIN1;IRF7;GBP6;GBP1;EIF4A1;AAAS;RPS27A;SP100;FLNB;PSMB8;UBA52;RAE1;NEDD4;UBA7;SOCS3;IFITM2;HLA-DQA2;IFI35;TRIM25;B2M;EIF4G1;NCAM1;IFNG;OAS3;SOCS1;ADAR;PTPN6;IFITM1;MX1;NUP188;PTPN1;KPNA2;FCGR1B;EGR1;NUP214;PPM1B;ISG15;IFNA7;HLA-A;TPR;IFNA2;KPNA3;GBP2;DDX58;PIAS1;HLA-F;IFNAR1;EIF4E3;OASL;IFNB1;ARIH1;EIF4A2;PLCG1;XAF1;NUP107;PRKCD;IRF8;HLA-DRB5;NUP85;EIF4G3;MX2;MAPK3;GBP5;HERC5;PTAFR;PML;IRF3;IFNA16;MT2A;IFIT3;NUP205;HLA-DPB1;HLA-DQA1;GBP7;JAK2;NUP35;FCGR1A;VCAM1;USP18;ICAM1;KPNA5;IFNA14;IRF5;ISG20;IFNA10;IRF4;CIITA;IFNA4;OAS2;IFNA21;CAMK2A;IFNA17;EIF4A3;GBP4;HLA-DRB1;EIF2AK2;IFIT2;IFNAR2;IFNA5;NUP153;NUP93;SEH1L	IP6K2;NUP133;STAT2;NUP210;NUPL1;IFNGR1;EIF4G2;NUP43;NUP88;KPNB1;UBE2N;HLA-C;CAMK2B;KPNA4;CAMK2D;TYK2;RANBP2;NUPL2;IFNA1;STAT1;NUP37;EIF4E;EIF4E2;IFI6;PTPN2;RNASEL;UBE2E1;IRF2;POM121;IRF1;IRF6;HLA-B;NUP54;NUP155;UBE2L6;IFNGR2;NUP50;NUP62;OAS1;IFI27;IRF9;CD44;JAK1;IFIT1;HLA-DPA1;KPNA1;SUMO1;IFNA8;IFITM3;IFNA6;PIN1;IRF7;GBP6
