Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.30907017804624	2.2209103049437666	0.39225589225589225	0.4360663899432797	29	29	GRB2;SHC1;BLNK;FYN;CALM2;PIK3AP1;SOS1;BTK;SH3KBP1;STIM1;CBLB;ORAI1;BLK;NCK1;CBL;CD79B;PLCG1;PIK3R1;SYK;CD79A;ITPR3;CALM3;PIK3CD;LYN;ITPR2;VAV1;PLCG2;CD19;CALM1	GRB2;SHC1;BLNK;FYN;CALM2;PIK3AP1;SOS1;BTK;SH3KBP1;STIM1;CBLB
PID_HIF2PATHWAY	0.3012834641104558	2.2203309237519515	0.2996294335627316	0.43639343946467135	34	34	TWIST1;EIF3E;ARNT;TCEB2;CITED2;SLC2A1;EGLN1;ETS1;FLT1;ADORA2A;ELK1;SLC11A2;VEGFA;CREBBP;VHL;EGLN3;SERPINE1;HIF1AN;EP300;APEX1;TCEB1;ABCG2;POU5F1;SIRT1;EGLN2;KDR;EPO;PGK1;SP1;EFNA1;FXN;BHLHE40;EPAS1;MMP14	TWIST1;EIF3E;ARNT;TCEB2;CITED2;SLC2A1;EGLN1
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP	0.3069169074011063	2.219243646848815	0.2812006319115324	0.4371421380338867	38	38	MED13;PLA2G7;PERP;CD74;CD302;F5;PABPC4L;LOXL2;SLC16A12;SSBP2;GPR153;FAM176B;C10orf54;HECW1;RIMS4;CDC14A;PDE6B;LXN;ADRA2C;XPO7;POPDC3;EIF4G3;RAB9B;SERPINE2;FAM176A;KCNAB1;DRD2;FBXO45;FGF9;QPCT;FABP4;ARNT2;CYP2B6;ADCYAP1;CA13;NPR3;EPHB6;PDXP	MED13;PLA2G7;PERP;CD74;CD302;F5;PABPC4L;LOXL2;SLC16A12;SSBP2
WU_HBX_TARGETS_2_UP	0.3529924657565606	2.2184702845227937	0.35482123510292524	0.43761687179870457	23	23	CCNG1;CASP4;STK25;BCL2L1;ATP5J;YWHAE;CDC42BPA;SLC25A5;UCK2;TGFB2;EMR3;CSNK1G2;FAS;RAB5C;HMGB2;CDKN3;PPP5C;HSPA1L;MAP2K3;CXCL1;GLRX;PDS5B;ANPEP	CCNG1;CASP4;STK25;BCL2L1;ATP5J;YWHAE
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	0.35080201045144777	2.217658828743876	0.34565916398713825	0.4381059467922099	31	28	MUT;MAPRE1;HEY1;C18orf10;FIGNL1;CEP57;MTMR2;MKI67;SLC8A1;FAM111A;PSIP1;MLF1IP;PCGF5;MAGI3;SLC30A4;PLK4;CLSPN;PIAS2;PGM2L1;CENPH;GGH;ADK;HMGB2;C17orf53;DNA2;DEPDC7;ZMYM2;RAD51AP1	MUT;MAPRE1;HEY1;C18orf10;FIGNL1;CEP57;MTMR2;MKI67;SLC8A1;FAM111A;PSIP1;MLF1IP
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_0	0.26328262554572796	2.2156813042047823	0.2853333333333333	0.43956649529781083	76	72	SESN1;PROS1;CASP4;PLA2G7;BNIP3;DDX6;NR1D1;EPS8;YPEL3;ABLIM1;CPD;GEM;CEBPD;FOXP1;HSD17B11;RIN2;DKK3;LIFR;ENPP2;PNRC1;GABARAPL1;CTSF;ATP1A2;EIF4B;NCAM1;ST6GAL1;ADRB2;RPRM;NGEF;VAMP4;BACH1;WDR45;PNPLA2;SASH1;ITIH5;DBP;CYP4V2;TEF;RTN2;CCNG2;ALDOC;MAP1LC3B;RECK;C5orf13;MXI1;SAMHD1;NT5E;TMEM159;KLHL24;IGFBP3;LOX;RHOQ;TXNDC16;LAMA3;BBS9;C5orf41;NR1D2;ALAS1;ANGPTL2;SMPDL3A;C5orf34;PROM1;AOX1;ABCA1;GSTT2;ABCA4;EPHX1;LAMB3;MYCL1;MET;GLRB;CFH	SESN1;PROS1;CASP4;PLA2G7;BNIP3;DDX6;NR1D1;EPS8;YPEL3;ABLIM1;CPD;GEM;CEBPD
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	0.2835150246174404	2.215215147019522	0.33260987520347257	0.43958157100973233	59	57	PON2;ADAM10;C9orf95;MORC4;TRAM2;WSB2;IRS2;TBC1D9;TNS3;JAKMIP2;MYOD1;GPM6B;TCF7L2;COL18A1;TMEM47;DCX;NRCAM;ALK;CXCR7;RASL10A;SKP2;HDAC5;SGK1;BMP5;KCNN3;FMR1;PBK;VWA5A;NELL1;MARCH3;PPP1R14B;CD9;MCAM;MAP1LC3B;GADD45A;PSEN2;NEBL;MN1;PRKCA;ANK2;PAX5;POU4F1;INPP1;KCNS3;ARRB1;TNFAIP3;MEG3;ARL4C;MYCN;SULF1;TMEFF1;PRKAR2B;IL4R;FGFR4;ASS1;ABAT;MET	PON2;ADAM10;C9orf95;MORC4;TRAM2;WSB2;IRS2;TBC1D9;TNS3;JAKMIP2
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.38694529809129474	2.215384510447971	0.31092436974789917	0.43962479951807093	15	15	PDSS2;HMGCS1;PMVK;MVD;HMGCS2;ACAT2;MVK;IDI2;FDPS;GGPS1;HMGCR;DHDDS;IDI1;PDSS1;ACAT1	PDSS2;HMGCS1;PMVK
FIGUEROA_AML_METHYLATION_CLUSTER_1_UP	0.2425086937329462	2.2125013414075054	0.2988069414316703	0.4413583550746699	125	122	PFN2;VWF;FSTL1;MAP7;CHCHD2;CSDA;SLC38A10;FAM3A;CENPV;C20orf112;ABLIM1;TXNRD3;ELAVL2;ZFP161;JAKMIP2;C10orf26;DHRS12;TNPO3;MRPL55;CRHBP;CANT1;ZFHX2;ZNF582;C5orf43;ZNF667;HNRNPR;SYDE2;ISCA1;CCDC34;CCDC96;ZFP3;VPS53;OXA1L;MYL4;PAQR5;KIAA1462;FCRLB;WT1;NEUROG1;CLIC2;DSCR6;GDF3;ZNF264;APIP;C9orf31;FLJ30403;FOXJ1;IPO8;THEM4;NNAT;GAN;PRRG1;GTF2A1;PCDHB16;MCART1;ZNF560;ZNF662;ZNF281;VWA5A;PCDHB9;GPR126;TIE1;GPR6;VPREB3;MACROD2;CD9;ZSCAN1;TADA2B;FAM83B;PHF13;LBX2;CYP26C1;MCTS1;SLC8A3;N4BP1;MSRB3;PCDHGA5;TIGD3;MAP7D2;SDPR;POU5F1;TUBB6;HTR2A;ENDOD1;PIGZ;MAP7D3;MOS;TLR2;EREG;ZCCHC12;NTN5;DNM3;LOC339352;GNG11;ZFP28;CDX4;PMAIP1;IL11RA;SLC39A14;HKR1;CXCL1;C12orf23;KRT81;ZNF766;WDR67;ICA1L;DAAM2;BTBD3;CISH;SAP30BP;SORL1;GPR149;DOK6;SCG5;AGPAT6;TEK;RECQL5;BHLHB9;PABPN1;TBC1D16;PDHX;TAF3	PFN2;VWF;FSTL1;MAP7;CHCHD2;CSDA;SLC38A10;FAM3A;CENPV;C20orf112;ABLIM1;TXNRD3;ELAVL2;ZFP161;JAKMIP2;C10orf26;DHRS12;TNPO3;MRPL55;CRHBP;CANT1;ZFHX2;ZNF582;C5orf43;ZNF667;HNRNPR;SYDE2;ISCA1;CCDC34;CCDC96
LU_TUMOR_VASCULATURE_UP	0.3142114853060692	2.2126588630790764	0.28728991596638653	0.4414125256532899	29	28	TWIST1;LCP2;MXRA5;TNFRSF21;STC1;CHN1;MUC1;SPP1;EGFL6;WDR77;PLXDC1;ISG15;RPS11;TNFAIP6;SCIN;VCAN;FOXF2;HOPX;CMTM8;POSTN;PMAIP1;MMP9;COL5A3;HSPA6;FZD10;ADAM12;FJX1;ADAP2	TWIST1;LCP2;MXRA5;TNFRSF21;STC1
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	0.26928717958358517	2.2127896155425124	0.3140852671343767	0.44148300304249644	67	66	ATP8A1;RAI2;PERP;RAB40B;BBS7;NOTCH3;MAN2B1;LDHB;PLTP;WNT9A;ELAVL2;TNFRSF18;PRKD1;SATB1;ZNF385A;MTUS1;SFRP2;PVRL4;DGKA;RASL11A;DIXDC1;DAPK1;MPP7;RPRM;PRKG1;DUSP15;UNC45B;SCN3B;GCA;SBSN;MS4A10;JAG2;PARD6G;MCAM;MMP15;HOXC13;EPHB2;BEX1;FAS;PLXDC2;CPZ;SBK1;CD55;SLC27A3;ARHGAP24;DFFB;MPZL2;HEY2;PMAIP1;PITX2;ESPN;GARNL3;COL9A3;TEX15;IGFBP2;FHOD3;ID2;FGF18;NBEA;ABCA1;RB1;SEMA3D;STMN4;ABAT;ID4;CKMT1B	ATP8A1;RAI2;PERP;RAB40B;BBS7;NOTCH3;MAN2B1;LDHB;PLTP;WNT9A;ELAVL2;TNFRSF18
PID_UPA_UPAR_PATHWAY	0.305169044666726	2.21160811028338	0.30201698513800423	0.44195949138952806	42	41	PDGFRB;NCL;RAC1;ITGB5;ITGB2;FN1;CRK;MMP12;BCAR1;CTRC;ITGB1;PDGFD;LRP1;KLK4;FPR3;MMP3;GPLD1;FGB;SERPINE1;TGFB1;SRC;FGG;PLAUR;HGF;ITGAV;ITGAM;PLAU;EGFR;FGA;FPR1;VLDLR;ITGB3;ITGA5;MMP13;ITGA3;MMP9;DOCK1;VTN;FPR2;CTSG;PLG	PDGFRB;NCL;RAC1;ITGB5;ITGB2
OKAWA_NEUROBLASTOMA_1P36_31_DELETION	0.34186866665283544	2.210830052505997	0.3483450895279436	0.44245228339097664	22	22	RPL22;TNFRSF25;NOL9;RNF207;ACOT7;DNAJC11;THAP3;GPR153;PLEKHG5;ICMT;CHD5;ZBTB48;HES2;NPHP4;PHF13;KLHL21;KCNAB2;ESPN;HES3;AJAP1;TAS1R1;CAMTA1	RPL22;TNFRSF25;NOL9;RNF207;ACOT7;DNAJC11
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP	0.3123970462125947	2.2090157619787805	0.303477344573235	0.4438068672640914	35	34	UBB;F2RL2;AKIRIN2;ZNF295;SNX16;ZNF44;ERRFI1;LATS2;NFE2L2;CCDC93;GCH1;RHPN2;CLK1;TRIB3;SQLE;SPRY4;ABHD4;SRC;OSGIN2;RGMB;ETV5;PRNP;CDC42EP2;CD55;LOC284023;PLAGL1;CCDC82;TFEC;EIF1;KLF2;ZNF654;CDKN1A;ATP11B;DUSP14	UBB;F2RL2;AKIRIN2;ZNF295;SNX16;ZNF44;ERRFI1;LATS2;NFE2L2;CCDC93;GCH1;RHPN2;CLK1
QI_HYPOXIA	0.24118916056458578	2.206927799659147	0.2583201267828843	0.44540093834777855	140	133	SH3YL1;SIAH2;RNF19A;HMGCL;PAFAH1B3;SPG21;KIF21B;HES6;ARRDC3;NDRG1;BNIP3;NEK1;ADM;MBOAT2;STC1;SLC2A1;NAT6;NDRG2;PLOD2;GBE1;IER3;LPIN1;SLC41A2;EGLN1;NRN1;RHOBTB1;DUSP1;GCH1;SLC19A2;P4HA1;CYP2S1;MVD;PLOD1;KRT19;KCNB1;DYRK1B;VEGFA;ERO1L;PCYT1B;REEP1;CD109;ITGA11;P4HA2;CASP6;DIXDC1;TRERF1;GALR2;PPP1R3B;PGF;VHL;HIGD1A;IRX2;EGLN3;SERTAD1;SQLE;HDAC5;TNFSF9;CYP51A1;KCNK2;BCL2L11;PGAM1;CRYAB;GLS2;GPI;COL12A1;SCD;PKP2;SOX9;CCNG2;IL13RA1;JMJD6;RORA;OSTF1;DDIT4;ALDOC;ABCB6;ACSS2;LSS;ACAT2;KDELR3;MXI1;RASL12;ACER2;GPR35;NSDHL;SAP30;PDK1;ELMO1;CDC42EP2;C1orf51;PGM1;HMOX1;IGFBP3;LOX;SLC27A3;FAM117B;VLDLR;GTF2E2;MT2A;CTNS;ADIPOR2;ZNF469;GPR146;RNF126;GRHPR;ME2;ESPN;HK2;PFKL;FAM57A;FOXO3;HK1;ATG9B;ITPK1;ACAP1;FZD1;PFKP;HOMER1;INSIG1;MPP2;AMPD3;EFNA1;ALDOA;PPP1R3C;TRIOBP;CA9;BHLHE40;CDKN1A;CAPN5;PLEKHA2;PDXP;MAP3K1;HPSE	SH3YL1;SIAH2;RNF19A;HMGCL;PAFAH1B3;SPG21;KIF21B;HES6;ARRDC3;NDRG1;BNIP3;NEK1;ADM;MBOAT2;STC1;SLC2A1;NAT6;NDRG2;PLOD2;GBE1;IER3;LPIN1;SLC41A2;EGLN1
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_DN	0.33189731332475514	2.206573311676654	0.3486735246345425	0.4455133509327435	22	22	ITM2A;MORC4;SGK3;PEG3;COL6A3;TUBB3;RAB3B;MGST1;TRIB3;CDSN;NEO1;STBD1;AIM2;TAF7L;VLDLR;ARMCX4;GPNMB;PLAGL1;DACH2;ANGPTL6;GPT2;IGFBP4	ITM2A;MORC4;SGK3;PEG3;COL6A3
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	0.2207189148100214	2.2054158574011287	0.3417085427135678	0.4463206693178008	211	203	AP1B1;FAM102A;VWF;RPP40;SRM;ACSS1;SIAH2;XBP1;TIAM1;C9orf95;LETM1;MORC4;MYBBP1A;GNL2;CHSY1;SNAPC4;GPR68;CYP1B1;E2F6;UNC119;RPUSD1;MED24;ACIN1;DHRS3;SLC2A1;GPATCH4;CBFA2T3;DHRS2;TRIM47;SLC7A5;ZNF185;PTGES;SLC25A19;PMM2;THOC5;ADCY9;PHLDA2;SLC9A3R1;CCDC3;RRP12;OVOL2;NCOR2;GLT25D1;MCM10;GSG1L;ADAMTSL5;TH;RARA;FRK;UHRF1;TGM2;FLNB;WDR46;TGIF2;C1QTNF6;MREG;PADI3;E2F2;AMZ1;POP1;PITX1;TIPARP;PGBD5;POLR1B;BCL11B;REEP1;FAIM3;CCND1;B4GALT1;CDC6;OSGIN1;ISG20L2;LRIG1;PLEKHH1;TPD52L1;PIP4K2A;ATP6V1C2;TMEM51;NIP7;MAG;TSEN54;TSKU;IL20;ASB13;P2RY2;UNC5A;IER5L;GREB1;GAB2;NT5DC3;DEGS2;CELSR2;SULT2B1;SOX3;KHK;TBKBP1;TMPRSS3;PGR;ARHGEF18;MLPH;NOL6;SYTL4;CYP4F22;LHX6;RIMS4;NEIL2;PDLIM3;TFF2;C9orf89;FAM46C;AHCTF1;SNX24;LRG1;KLK10;SLC2A8;NUDCD1;STC2;UBIAD1;NXNL2;SMTNL2;GPRIN1;TRMT61A;SMOX;RAPGEFL1;DOK7;C16orf74;TUBB2B;CA12;SLC29A1;IFRD1;NXT1;PPARGC1B;WWC1;FOXC1;INO80B;A4GALT;PKIB;PPRC1;SEMA3B;CHD9;CNKSR3;MAT2A;HPDL;SHB;XRCC3;SH2D2A;C20orf160;FGFRL1;SLC47A1;PDZK1;SIN3B;GFOD1;PRSS23;UST;AXIN1;SVIL;FARP1;KCNK6;TJP3;HCK;HK2;SEC14L2;TMEM104;NOLC1;SCNN1A;MYB;HR;LONRF2;SPINK4;MYEOV;OLFML3;WFS1;ALPL;SH2B2;RET;KRT15;SOX8;LHX4;GINS3;MPPED2;SLC1A4;CISH;CHST8;SCNN1B;C1orf135;RAB3IL1;FKBP4;FHL2;LMO1;PTH1R;MANEAL;IGFBP4;SUSD3;CDK5R1;BHLHE40;ZNF703;PRR5;SLC22A5;CXXC5;MSMB;CAMTA1;CYP4F11;RCL1	AP1B1;FAM102A;VWF;RPP40;SRM;ACSS1;SIAH2;XBP1;TIAM1;C9orf95;LETM1;MORC4;MYBBP1A;GNL2;CHSY1;SNAPC4;GPR68;CYP1B1;E2F6;UNC119;RPUSD1;MED24;ACIN1;DHRS3;SLC2A1;GPATCH4;CBFA2T3;DHRS2;TRIM47;SLC7A5
HECKER_IFNB1_TARGETS	0.27155103432616573	2.204531673110219	0.27859391395592864	0.4468790962889184	95	93	HES4;PROS1;DDX60;C3AR1;CMPK2;CHI3L1;RPS23;APOBEC3A;EGR2;PARP12;STAT1;IFI6;LGALS3BP;SIGLEC1;MS4A4A;OAS1;IFI27;DHX58;IFIT1;SPON2;CD163;SCO2;IRF7;GBP1;LILRA3;SAMD9L;PARP9;ZBP1;IFI44L;IFI35;CMTM5;CYP4F3;CCL8;OAS3;IL8;EPSTI1;FFAR2;MX1;TYMP;CABP5;ITGA2B;PNPT1;EGR1;TMEM140;LAMP3;ISG15;APOBEC3B;DDX58;CXCL10;IFIT5;OASL;JUP;XAF1;HERC6;C1QB;GP9;RSAD2;CLU;KCNJ15;MX2;TNFAIP6;IFI44;HERC5;MYL9;TREML1;ARG1;SERPING1;IFIT3;PLSCR1;MGAM;PDZK1IP1;STAP1;SAMD9;G0S2;DTX3L;LAP3;GZMB;FCER1A;MMP9;SH3BGRL2;LY6E;TRBV27;CMTM2;KLRD1;OAS2;CCL2;EIF2AK2;RTP4;IFIT2;TCL1A;C1QA;C1QC;MMP25	HES4;PROS1;DDX60;C3AR1;CMPK2;CHI3L1;RPS23;APOBEC3A;EGR2;PARP12;STAT1;IFI6;LGALS3BP;SIGLEC1;MS4A4A;OAS1;IFI27;DHX58;IFIT1;SPON2;CD163;SCO2;IRF7;GBP1
ONDER_CDH1_TARGETS_2_DN	0.20894193757764584	2.203310700222982	0.29414980863860035	0.4477227716623685	464	453	DSC2;CAMK2N1;HOOK2;GPR125;CADM1;ANK3;NCF2;PTPN3;MAP7;ARHGDIB;CD24;TREM2;PERP;LIMA1;ARHGEF3;STAP2;DDX60;CLDN7;OCLN;IL13RA2;CYB561;ITM2A;DHRS1;TNFRSF25;CAMK2B;HES1;KLK11;TGFA;TNFRSF21;BHLHE41;IFIH1;PLK2;NDRG1;PPL;CREG1;CYP1A1;B4GALT4;PARP12;FGD6;MALL;MTSS1;GALNT3;TMPRSS11E;SOX15;STEAP1;CTSC;SDC1;ABLIM1;CTSL2;PRSS8;SDC4;F3;PAK6;RBM47;LPAR3;SLC7A5;LPAR2;LGR4;IER3;AQP3;IRF6;FZD5;ERBB3;ROBO1;LTB;ZNF185;PTGES;GALNT14;RIPK4;CDCP1;S100A2;TFRC;DMD;C3;CD44;LAD1;CD82;MCOLN3;IL1RN;ALS2CL;C6orf105;GCH1;FGFR2;SLC20A2;KCNN4;CTSH;IGSF3;RAB25;CYB5R2;CDH3;PLXNB1;OVOL2;LYPD3;TBC1D4;MTUS1;GPM6B;MST1R;SLC12A8;SLPI;RAB38;IL1B;INHBA;DUSP6;F11R;LEPREL1;KRT6A;CXCL2;PI3;FAM69A;AKR1C2;MBP;PRKCZ;CCL20;SERPINB13;FLNB;SFRP1;ZNF165;CYP27B1;FRMD4B;SLC2A3;PTGS2;SERPINA1;AGRN;KRT17;MREG;FLRT3;LRP12;NBEAL2;CSF2;C19orf21;KIAA1609;SPRR2B;ATP2B4;CRCT1;KLK5;DSC3;CA2;SERINC5;GNA15;MGST2;MMP1;CLCA2;BIRC3;INPP4B;WISP3;NRCAM;GPR56;SH2D3A;ELMO3;TPD52L1;AP1M2;KRT16;SRCAP;CYB5R1;TFCP2L1;TINAGL1;CST6;SERPINB7;SLC6A15;ALOX15B;PRKCH;HS3ST1;IL1R2;P2RX5;CORO2A;S100A7;CLDN1;ARAP2;SEMA3C;TMEM51;LRRC1;HDAC9;DUSP10;UPP1;STAC;AIM1;D4S234E;TAGLN3;ABCA12;EMR2;DSCAM;NAV3;LCN2;MCTP2;SNCA;FAM169A;CEACAM1;P2RY2;S100A9;MAOA;HOOK1;OAS3;MAST4;SPCS3;TACSTD2;RASSF9;ST6GAL1;IL8;FXYD3;NMU;EPS8L1;SERPINA3;ADRB2;IVL;CXADR;CELSR2;TNFSF10;EPCAM;KCNG1;DDR1;TMEM132A;TFPI2;TSPAN1;ZDHHC13;ST6GALNAC5;SLC31A2;MIA;S100P;MAPK13;TP63;NUP62CL;DAPP1;HLA-DOB;DST;B3GNT3;FOS;FEZ1;SMPDL3B;PTPRF;DSG2;FGFR3;MFAP5;THBD;RAPGEF5;JAG2;PSTPIP2;PIP4K2C;SLC39A8;EPB41L4B;SEMA3A;NFE2L3;GRB14;SERPINB1;KRT18;C10orf10;SOX9;CCNG2;ZHX2;CASP1;GPRC5A;DDX58;CXCL3;RLN2;ARG2;COL17A1;SCEL;SPRR1A;CD9;MMP10;ARHGEF5;KRT13;HBEGF;KRT8;PKP3;GJB5;KLK10;KIAA0040;ALDH1A3;JUP;SPINT1;KCNK1;EXPH5;KLF5;RHBDF2;CNTN1;ABCG2;CELSR1;RHOD;TRIM29;EPS8L2;HERC6;MYO5C;LSR;EHF;CNTNAP2;CD83;KANK1;KCNJ15;SLC1A3;GJB3;CDS1;EDN1;LAMC2;POPDC3;VSNL1;GPR87;S100A14;KRT5;PLAU;RIMS3;GRHL2;VDR;SYK;CA12;GALNT6;TMEM30B;PCDH7;IL18;CD55;PTAFR;WWC1;C1orf116;SLC6A8;ADAM8;SLC27A3;DSG3;FERMT1;ANXA3;TNFAIP3;MYO1B;KLK8;SEMA3B;EPHA1;SPRR1B;FGFBP1;ARHGEF4;CSF3;ST14;PRRG4;SEMA3F;ARHGAP25;MYO1E;SNX10;LIMK2;SFN;IRX4;RAB17;IL1RAP;CSTA;TLR2;VGLL1;AREG;LAMA3;LPCAT4;EREG;TSPAN13;MOSC1;SPINT2;APOC1;G0S2;FZD3;RPS6KA1;ERMP1;CLDN4;KRT6B;MPZL2;ARL4C;PTHLH;COBLL1;PELI1;LYN;GM2A;DSP;GNAL;SIRPA;TCF7L1;SLC7A8;PDPN;PTPRE;ITGB4;S100A8;ITGB6;DUOX1;ST6GALNAC2;GCLC;PTPRZ1;ICAM1;QPCT;SLC2A9;CXCL1;NRG1;C1orf106;ITGA6;MMP9;PITPNC1;SPAG1;SCNN1A;ISG20;KIAA0247;RNF128;CCNA1;SLC5A1;L1CAM;KRT81;FHOD3;BMP2;TMPRSS4;KRT15;AKAP1;LY75;CLIP4;HOMER1;IL4R;SERPINB3;SLC3A2;ZC3H12A;ITGA2;HS3ST2;AMPD3;ATP12A;MYO1D;CBLC;FAT2;SORL1;IL15RA;BDKRB2;HOXA1;KRT14;EFNA1;EPN3;IL1A;IFI30;CORO1A;C10orf116;TMEM22;CCND2;RIMS2;AJAP1;SERPINB2;XDH;FST;ANO1;CDH1;CDK5R1;ARTN;ZBED2;CA9;TIMP3;AKR1C1;TMEM40;KLK7;BIK;EPAS1;MARK1;LAMB3;CD1D;PLA2G4A;LPHN2;CYP4F11;CEACAM6;BACE2;MAP3K9;HPSE	DSC2;CAMK2N1;HOOK2;GPR125;CADM1;ANK3;NCF2;PTPN3;MAP7;ARHGDIB;CD24;TREM2;PERP;LIMA1;ARHGEF3;STAP2;DDX60;CLDN7;OCLN;IL13RA2;CYB561;ITM2A;DHRS1;TNFRSF25;CAMK2B;HES1;KLK11;TGFA;TNFRSF21;BHLHE41;IFIH1;PLK2;NDRG1;PPL;CREG1;CYP1A1;B4GALT4;PARP12;FGD6;MALL;MTSS1;GALNT3;TMPRSS11E;SOX15;STEAP1;CTSC;SDC1;ABLIM1;CTSL2;PRSS8;SDC4;F3;PAK6;RBM47;LPAR3;SLC7A5;LPAR2;LGR4;IER3;AQP3;IRF6;FZD5;ERBB3;ROBO1;LTB;ZNF185;PTGES;GALNT14;RIPK4;CDCP1;S100A2;TFRC;DMD;C3;CD44;LAD1;CD82;MCOLN3;IL1RN;ALS2CL;C6orf105;GCH1;FGFR2;SLC20A2;KCNN4;CTSH;IGSF3;RAB25;CYB5R2;CDH3;PLXNB1;OVOL2;LYPD3;TBC1D4;MTUS1;GPM6B;MST1R;SLC12A8;SLPI;RAB38;IL1B;INHBA;DUSP6;F11R;LEPREL1
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	0.25289792166461167	2.202133654651925	0.33206521739130435	0.44853298681290504	97	92	ASPN;CDH11;RAB40B;OCIAD2;FOXRED2;SLC38A4;HEY1;GAL3ST4;ADM;CYP7B1;KCTD12;CCL5;S100A10;FABP3;EGR3;CD34;IFIT1;COLEC12;CTHRC1;CDH3;SFRP2;RCAN2;TBX20;SFRP1;FLRT3;RNF144B;CLEC11A;YIPF5;PTN;RASL11A;TINAGL1;BVES;HDAC9;PDGFRA;SORCS2;CRIP1;GAS2;KIAA1199;BEND5;HSPA1B;CP;SVEP1;GCA;PDGFRL;CRYAB;GPR64;NUDT7;PDE10A;FOS;GNRHR;MARCH3;GRB14;IL13RA1;IL7;SLC5A7;INTS12;MAN1C1;C5orf13;NTN1;KCNF1;CLU;FAM164A;C1S;NPNT;HAS2;ISLR;CTBS;MYO1B;SEMA3B;EPHA1;ATP1B1;ENPP1;POSTN;PPIG;PMAIP1;ASB5;LMCD1;SULF1;TGFBI;SORBS2;L1CAM;GLRX;SLC1A6;C13orf15;C14orf169;METTL7A;C13orf33;ABCA1;CD97;PLB1;PROCR;ID4	ASPN;CDH11;RAB40B;OCIAD2;FOXRED2;SLC38A4;HEY1;GAL3ST4;ADM;CYP7B1;KCTD12;CCL5;S100A10;FABP3;EGR3;CD34;IFIT1;COLEC12;CTHRC1
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	0.2707825788855263	2.2017954104150883	0.3317020119630234	0.44863616271656054	58	57	HLA-DMB;LCP1;CTSS;CD74;IL2RG;FAM65B;GNS;HIP1R;LTB;GMIP;WIPF1;MCART6;CTSH;LAT2;MCL1;RGS14;TAPBP;MS4A1;BIRC3;UBA7;PIP4K2A;CAPN1;GPR65;AIM1;SIPA1;PTPN6;BTG1;PXK;GGA2;LY86;DTX1;SERPINB1;CXCR5;CD79B;PTPRC;CNR2;IRF8;CD83;ITGAV;SAMHD1;CAPG;DOCK2;HLA-DMA;LPP;CD40;HLA-DQA1;ADCY7;VCAM1;RASA3;SEMA4D;SOAT1;IL10RA;ALDH2;IL4R;MACF1;SNAPIN;CD22	HLA-DMB;LCP1;CTSS;CD74;IL2RG;FAM65B;GNS;HIP1R;LTB;GMIP;WIPF1;MCART6;CTSH;LAT2;MCL1;RGS14;TAPBP
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.3040131201147433	2.199677997944747	0.35467980295566504	0.4497209022196763	29	29	CLDN8;CLDN3;CLDN7;CLDN15;F11R;CLDN14;CLDN12;CLDN16;CLDN1;CLDN10;CLDN9;CLDN18;CLDN22;CLDN17;CLDN19;PARD6G;PARD3;PRKCI;INADL;CLDN11;PARD6A;CLDN4;CLDN6;CLDN2;CRB3;CLDN5;CLDN20;MPP5;PARD6B	CLDN8;CLDN3;CLDN7;CLDN15
